State,Year_Built,Square_Footage,CLUE_Loss_Count,Credit_Score,Construction_Type,Protection_Class,AOI,Deductible,Territory,Roof_Age_Applicant,Fire_Alarm,Burglar_Alarm,Roof_Vulnerability_Satellite,Wildfire_Exposure_Daily,Water_Loss_Recency_Months,RCV_Appraised,Fire_Hydrant_Distance,Tree_Canopy_Density,Crime_Severity_Index,Pluvial_Flood_Depth,Building_Code_Compliance,Slope_Steepness,Attic_Ventilation,Hail_Frequency,Soil_Liquefaction_Risk,Dwelling_Age,RCV_Overstatement,Credit_Score_Suppressed,Risk_Tier,Expected_Pure_Premium,Claim_Count,Claim_Amount
LA,2022,1753.0,1,737.0,Frame,4,961672.0,500,Suburban,11.0,True,False,9.0,20.8,57.0,958302.0,0.492,69.7,34.9,22.5,71.0,16.9,Good,2.0,High,4,3370.0,False,High,2679.61,0,0.0
CA,1962,2700.0,0,700.0,Fire Resistive,6,218709.0,500,Urban,9.0,True,False,7.7,58.2,17.0,192980.0,0.9,18.5,11.7,5.8,92.0,10.2,Fair,0.0,Low,64,25729.0,True,Moderate,1019.71,0,0.0
CA,2014,3223.0,1,700.0,Frame,5,513068.0,1000,Urban,21.0,False,False,15.7,68.8,3.0,458130.0,0.036,47.1,52.2,0.0,53.0,33.2,Poor,1.0,Low,12,54938.0,True,Very High,5939.71,1,6952.16
CA,2012,763.0,0,700.0,Masonry,3,142794.0,500,Suburban,3.0,True,True,0.0,51.1,4.0,125357.0,0.397,65.9,88.0,4.2,47.0,1.0,Good,0.0,Moderate,14,17437.0,True,Low,732.18,0,0.0
OK,1957,1839.0,0,648.0,Frame,1,925212.0,500,Suburban,36.0,False,True,24.9,27.3,25.0,907915.0,1.083,38.6,19.4,1.2,85.0,25.8,Good,9.0,Low,69,17297.0,False,Very High,8283.65,1,3865.32
CA,1961,2345.0,0,700.0,Frame,9,587522.0,1000,Rural,28.0,True,True,17.1,72.8,20.0,612971.0,1.799,17.9,52.0,8.3,64.0,4.0,Fair,0.0,Moderate,65,0.0,True,Very High,5126.02,0,0.0
GA,1952,2198.0,0,776.0,Fire Resistive,1,1083464.0,1000,Urban,29.0,True,False,18.5,0.5,31.0,1112065.0,0.593,49.4,65.1,7.7,92.0,19.7,Fair,4.0,High,74,0.0,False,High,2721.49,0,0.0
GA,1970,2717.0,0,745.0,Frame,6,363187.0,1000,Suburban,38.0,True,True,24.1,18.9,21.0,394149.0,1.6,55.2,27.3,1.8,90.0,10.9,Good,3.0,Moderate,56,0.0,False,High,3472.9,2,7983.57
CO,2023,2243.0,1,801.0,Masonry,6,258096.0,500,Suburban,20.0,True,True,11.6,33.3,22.0,231372.0,0.515,84.9,61.4,6.7,98.0,6.4,Good,3.0,Low,3,26724.0,False,Moderate,1184.95,0,0.0
OK,1959,1909.0,1,697.0,Fire Resistive,5,690906.0,2000,Suburban,27.0,False,False,21.2,1.2,32.0,785449.0,0.562,25.1,31.7,6.1,100.0,20.8,Good,4.0,High,67,0.0,False,High,2433.4,0,0.0
FL,1952,1639.0,2,722.0,Frame,1,445178.0,2000,Suburban,11.0,True,False,5.1,13.1,49.0,446457.0,0.267,5.2,61.3,39.8,93.0,33.5,Fair,2.0,High,74,0.0,False,High,2275.16,0,0.0
CA,1983,1546.0,0,700.0,Frame,4,791817.0,2000,Urban,27.0,True,False,13.2,61.7,30.0,857073.0,1.26,78.6,28.2,6.8,43.0,12.6,Fair,0.0,Low,43,0.0,True,Very High,5994.54,4,10019.61
LA,1976,1791.0,0,779.0,Masonry,5,686125.0,1000,Suburban,29.0,False,False,15.0,22.2,78.0,588310.0,0.346,76.6,54.1,35.4,46.0,13.9,Fair,0.0,Low,50,97815.0,False,Very High,5169.63,0,0.0
CA,1996,1889.0,1,700.0,Frame,9,417259.0,500,Suburban,33.0,True,True,19.1,61.1,47.0,379972.0,1.018,71.1,56.8,2.6,85.0,29.8,Fair,0.0,Low,30,37287.0,True,Very High,4603.41,2,7667.27
CA,1994,2411.0,2,700.0,Frame,10,473078.0,1000,Suburban,35.0,True,True,19.2,41.8,34.0,481102.0,1.053,11.0,42.5,9.6,96.0,14.6,Poor,0.0,Low,32,0.0,True,Very High,5296.45,1,1978.71
FL,2011,2114.0,0,646.0,Masonry,4,431035.0,1000,Suburban,9.0,False,True,7.7,17.3,15.0,484675.0,0.046,38.4,33.1,36.8,70.0,9.2,Poor,0.0,Low,15,0.0,False,High,2019.6,1,3686.09
CA,1980,1842.0,0,700.0,Masonry,7,485871.0,2000,Suburban,30.0,False,False,14.9,65.9,31.0,455120.0,0.426,58.8,32.7,7.2,78.0,0.6,Poor,1.0,Moderate,46,30751.0,True,High,2675.11,2,6202.16
NY,1984,1645.0,0,627.0,Frame,2,380837.0,2000,Urban,4.0,True,False,0.0,1.1,19.0,324706.0,0.247,33.2,43.1,1.8,61.0,32.7,Fair,1.0,Low,42,56131.0,False,Moderate,1026.58,0,0.0
LA,1951,1814.0,1,667.0,Frame,5,632094.0,2000,Rural,35.0,True,False,22.8,16.7,44.0,716294.0,0.477,41.0,67.6,4.1,84.0,6.3,Good,2.0,Moderate,75,0.0,False,Very High,3555.09,1,1906.49
MA,2021,1890.0,0,700.0,Masonry,1,219152.0,500,Urban,16.0,True,False,10.8,55.3,92.0,238168.0,0.088,76.5,37.2,1.4,61.0,32.8,Poor,1.0,Low,5,0.0,True,Moderate,1243.1,0,0.0
OK,1965,1789.0,0,616.0,Frame,5,200300.0,1000,Suburban,39.0,True,True,23.1,11.4,19.0,229778.0,0.022,71.1,22.3,0.2,71.0,13.8,Good,6.0,Moderate,61,0.0,False,Moderate,1672.27,0,0.0
WA,1994,2570.0,0,766.0,Masonry,9,391558.0,2000,Rural,30.0,True,False,18.4,42.9,120.0,347484.0,1.037,47.0,38.9,3.7,95.0,24.6,Poor,1.0,Moderate,32,44074.0,False,High,2426.01,1,1329.48
NY,2015,2952.0,1,773.0,Fire Resistive,1,360920.0,2000,Urban,3.0,True,True,0.0,18.4,18.0,350713.0,0.195,52.1,80.4,2.9,90.0,24.5,Good,3.0,Low,11,10207.0,False,Low,752.35,0,0.0
WA,1994,1553.0,0,767.0,Frame,4,378192.0,1000,Urban,14.0,True,True,7.6,27.5,35.0,401792.0,1.928,51.8,49.2,6.8,68.0,21.5,Good,1.0,Low,32,0.0,False,Moderate,1290.77,0,0.0
NY,1996,2816.0,0,686.0,Masonry,5,838217.0,5000,Suburban,30.0,True,True,17.8,0.5,38.0,919853.0,1.303,14.6,33.4,0.0,93.0,13.7,Good,2.0,High,30,0.0,False,Moderate,1626.6,0,0.0
TX,1962,2581.0,0,740.0,Frame,7,508306.0,1000,Suburban,20.0,False,True,10.3,7.8,25.0,524690.0,0.618,49.7,13.3,1.9,99.0,1.6,Good,6.0,Moderate,64,0.0,False,Moderate,1540.46,3,5246.98
GA,2002,2299.0,1,569.0,Frame,7,679854.0,2000,Urban,39.0,True,True,29.1,1.0,73.0,665130.0,0.888,9.3,40.1,4.0,72.0,26.5,Poor,2.0,Moderate,24,14724.0,False,Very High,7076.5,4,6319.99
TX,1964,3040.0,0,709.0,Masonry,10,605825.0,1000,Suburban,15.0,False,False,11.2,19.2,49.0,684631.0,0.131,53.1,64.6,8.7,61.0,16.0,Fair,5.0,Moderate,62,0.0,False,High,2041.8,0,0.0
CA,2001,2106.0,0,700.0,Frame,7,945860.0,1000,Suburban,38.0,True,False,25.1,43.2,9.0,963297.0,0.237,24.0,27.1,4.6,45.0,8.1,Good,0.0,Moderate,25,0.0,True,Very High,9755.24,3,38078.86
TX,1992,2421.0,0,732.0,Frame,3,359352.0,500,Urban,21.0,True,True,12.5,0.5,12.0,329776.0,0.898,14.4,70.5,1.9,65.0,6.6,Fair,12.0,Low,34,29576.0,False,High,2629.76,0,0.0
FL,1986,2268.0,0,640.0,Frame,8,621013.0,5000,Urban,28.0,False,False,17.2,0.5,106.0,544002.0,0.619,17.1,30.7,3.0,42.0,24.3,Good,2.0,Low,40,77011.0,False,High,3088.8,1,2031.17
FL,2003,2227.0,0,687.0,Frame,7,434960.0,1000,Suburban,35.0,True,False,23.5,0.5,54.0,402797.0,0.405,80.1,61.9,3.7,78.0,7.3,Good,1.0,High,23,32163.0,False,High,2472.26,0,0.0
CO,2003,2452.0,0,703.0,Frame,5,290920.0,1000,Suburban,24.0,False,True,14.6,44.6,81.0,322796.0,0.306,32.7,55.6,0.0,64.0,6.6,Fair,5.0,Moderate,23,0.0,False,High,2174.24,1,2041.45
WA,1965,2226.0,0,736.0,Frame,6,277108.0,2000,Suburban,0.0,False,False,3.4,30.7,57.0,271768.0,0.174,42.5,10.9,14.1,65.0,17.7,Good,0.0,Low,61,5340.0,False,Low,786.48,1,592.99
FL,1977,2456.0,1,673.0,Frame,5,434045.0,1000,Suburban,40.0,True,True,22.4,19.0,5.0,472433.0,0.745,63.4,88.8,60.0,90.0,29.7,Good,1.0,Low,49,0.0,False,Very High,14596.75,5,32644.18
CO,1985,1832.0,0,756.0,Frame,1,770900.0,500,Urban,36.0,True,True,23.4,51.6,56.0,835108.0,0.84,21.5,32.0,2.1,80.0,27.2,Good,4.0,Low,41,0.0,False,Very High,7955.39,1,7827.3
FL,1961,1849.0,2,675.0,Frame,1,368728.0,500,Urban,30.0,False,True,18.6,15.1,13.0,330475.0,0.274,40.9,55.3,60.0,70.0,7.3,Good,1.0,Low,65,38253.0,False,Very High,8570.8,7,59096.32
MA,1976,1829.0,0,700.0,Frame,4,381800.0,2000,Suburban,6.0,False,False,0.0,0.5,19.0,332134.0,0.02,28.6,83.2,0.0,94.0,4.2,Good,1.0,Moderate,50,49666.0,True,Low,663.27,0,0.0
TX,1953,1999.0,0,795.0,Masonry,7,350777.0,2000,Rural,37.0,True,True,22.7,16.3,98.0,387613.0,0.873,82.4,36.9,18.2,77.0,0.5,Good,8.0,Moderate,73,0.0,False,High,3194.14,0,0.0
CA,1982,2757.0,1,700.0,Fire Resistive,2,279308.0,1000,Urban,5.0,True,True,2.0,41.6,52.0,276317.0,0.084,50.0,36.1,0.0,43.0,10.2,Fair,0.0,Moderate,44,2991.0,True,Low,756.88,0,0.0
NY,1965,1946.0,1,792.0,Masonry,5,385358.0,500,Urban,15.0,True,False,8.2,2.6,79.0,384158.0,0.903,60.2,31.7,0.7,54.0,17.7,Poor,3.0,Low,61,1200.0,False,Moderate,1251.16,0,0.0
LA,1966,2559.0,0,791.0,Frame,3,797691.0,1000,Urban,40.0,False,True,19.1,18.5,82.0,678880.0,1.54,77.8,24.4,7.5,47.0,1.0,Good,1.0,Low,60,118811.0,False,Very High,4409.78,1,3317.31
MA,2010,2346.0,1,700.0,Frame,8,539812.0,5000,Suburban,4.0,False,False,4.5,10.3,31.0,464049.0,0.928,17.1,69.8,0.0,43.0,26.7,Fair,0.0,Low,16,75763.0,True,Moderate,1413.01,1,1660.66
CO,1960,1957.0,1,697.0,Frame,9,370861.0,2000,Suburban,23.0,False,False,14.8,66.7,106.0,380464.0,0.323,9.3,28.9,0.4,88.0,19.5,Fair,2.0,Low,66,0.0,False,Very High,4069.74,1,2338.43
MA,1958,2920.0,0,700.0,Frame,9,404267.0,1000,Suburban,36.0,True,False,23.7,0.5,36.0,372788.0,2.478,13.0,83.0,9.5,58.0,4.5,Poor,2.0,Low,68,31479.0,True,High,2828.38,0,0.0
FL,1973,2605.0,0,746.0,Masonry,4,557375.0,500,Urban,14.0,False,True,7.1,0.5,42.0,626542.0,0.726,72.9,67.5,6.5,52.0,11.8,Good,1.0,Moderate,53,0.0,False,Moderate,1074.11,0,0.0
CA,1951,2201.0,0,700.0,Frame,8,365397.0,2000,Rural,22.0,True,False,14.3,46.3,10.0,336349.0,0.183,18.6,49.6,11.5,86.0,16.4,Fair,0.0,Moderate,75,29048.0,True,Moderate,1817.52,0,0.0
CA,2014,2155.0,0,700.0,Fire Resistive,1,715279.0,1000,Suburban,33.0,True,False,18.6,47.1,60.0,818162.0,1.014,60.7,33.4,1.5,49.0,14.3,Good,0.0,Low,12,0.0,True,Very High,4193.35,1,4300.72
CA,2023,2252.0,0,700.0,Frame,3,837893.0,1000,Suburban,14.0,True,False,6.2,49.0,93.0,769165.0,0.38,11.0,30.5,10.6,67.0,24.9,Good,1.0,High,3,68728.0,True,High,2309.38,1,2443.39
FL,2009,1359.0,0,590.0,Masonry,9,285203.0,2000,Rural,20.0,False,True,7.9,33.6,32.0,289423.0,0.304,84.7,85.3,20.1,59.0,26.9,Poor,0.0,Low,17,0.0,False,Moderate,1091.5,0,0.0
NY,2009,1746.0,0,698.0,Frame,6,418465.0,2000,Rural,2.0,False,False,0.2,14.6,9.0,405219.0,1.024,69.8,43.5,0.0,73.0,25.3,Fair,1.0,High,17,13246.0,False,Moderate,1026.44,0,0.0
FL,1957,2454.0,0,655.0,Frame,10,574424.0,1000,Urban,38.0,True,False,20.4,29.0,1.0,529694.0,0.993,51.5,18.0,4.3,97.0,31.0,Good,0.0,Low,69,44730.0,False,Very High,6747.43,2,12066.82
CO,1991,1329.0,0,746.0,Masonry,7,861963.0,1000,Urban,28.0,False,False,16.3,41.3,14.0,890589.0,0.592,55.5,10.2,0.1,84.0,22.2,Good,4.0,Low,35,0.0,False,High,3292.41,0,0.0
NY,1956,1789.0,0,719.0,Frame,6,148349.0,1000,Urban,40.0,True,False,20.7,7.7,5.0,163737.0,1.193,83.2,40.1,9.0,57.0,31.5,Good,1.0,Low,70,0.0,False,Moderate,1403.35,0,0.0
LA,1972,1984.0,0,779.0,Frame,4,360018.0,5000,Urban,22.0,False,True,8.1,11.1,58.0,319979.0,1.239,65.6,38.3,27.9,55.0,25.6,Good,0.0,Low,54,40039.0,False,Moderate,1713.64,0,0.0
LA,1986,3797.0,0,828.0,Masonry,4,152489.0,1000,Suburban,10.0,False,False,2.3,0.5,6.0,165504.0,0.686,37.3,51.9,12.3,80.0,4.6,Poor,2.0,Low,40,0.0,False,Low,502.99,0,0.0
FL,2000,2571.0,1,775.0,Masonry,1,674775.0,1000,Urban,23.0,True,True,15.2,18.3,7.0,608232.0,1.054,45.3,46.0,30.8,79.0,3.7,Fair,0.0,Moderate,26,66543.0,False,High,3055.09,0,0.0
FL,1970,2804.0,3,682.0,Frame,9,480173.0,5000,Urban,38.0,True,True,22.5,8.5,9.0,438667.0,0.393,81.1,23.7,5.8,97.0,28.5,Good,0.0,Moderate,56,41506.0,False,Very High,10374.26,2,28840.43
CO,1968,1757.0,3,771.0,Fire Resistive,4,761627.0,1000,Suburban,40.0,False,False,26.2,32.7,10.0,657614.0,0.726,78.2,40.4,14.7,64.0,21.3,Fair,5.0,Low,58,104013.0,False,Very High,10299.52,5,21412.13
OK,2010,2399.0,0,763.0,Frame,1,431114.0,1000,Rural,2.0,False,False,0.0,15.5,72.0,418079.0,0.212,59.6,45.7,4.2,85.0,31.8,Fair,5.0,Low,16,13035.0,False,Low,598.3,1,338.08
FL,1966,1232.0,0,721.0,Fire Resistive,7,432963.0,2000,Urban,23.0,True,False,12.4,17.1,7.0,496977.0,0.278,27.2,87.9,57.2,71.0,22.3,Fair,0.0,Low,60,0.0,False,Very High,4593.38,0,0.0
FL,1985,2018.0,0,662.0,Frame,7,563720.0,1000,Suburban,25.0,True,True,16.7,15.0,4.0,484788.0,0.181,24.1,29.3,0.0,67.0,5.1,Fair,0.0,Low,41,78932.0,False,High,2459.37,0,0.0
LA,1971,2478.0,0,646.0,Fire Resistive,10,497572.0,1000,Urban,25.0,True,False,17.6,12.8,15.0,520322.0,0.319,39.5,16.1,19.2,61.0,3.9,Good,3.0,Moderate,55,0.0,False,High,2107.49,1,1006.2
OK,2013,1420.0,0,761.0,Frame,2,378609.0,500,Urban,18.0,True,False,12.8,2.4,57.0,398192.0,0.73,80.8,55.7,8.8,90.0,20.3,Fair,6.0,Moderate,13,0.0,False,Moderate,1560.64,0,0.0
CA,1989,2416.0,1,700.0,Masonry,8,711117.0,2000,Urban,13.0,True,True,9.4,80.6,13.0,638099.0,0.053,21.9,19.2,3.7,56.0,16.7,Fair,0.0,Low,37,73018.0,True,Very High,3843.74,2,6318.39
NY,1958,2462.0,0,793.0,Fire Resistive,9,790068.0,1000,Urban,26.0,False,False,15.4,0.5,4.0,853612.0,0.096,84.1,83.8,4.8,90.0,5.1,Poor,3.0,Low,68,0.0,False,High,2272.55,1,2737.87
WA,1960,1869.0,0,670.0,Masonry,2,554642.0,500,Suburban,19.0,True,False,14.3,38.1,3.0,598565.0,0.452,12.4,63.4,0.0,93.0,18.0,Fair,0.0,Low,66,0.0,False,Moderate,1544.69,1,2716.04
CA,2021,1741.0,1,700.0,Frame,8,893938.0,1000,Rural,10.0,True,False,5.6,51.1,103.0,791462.0,0.576,7.4,71.8,17.7,89.0,0.4,Fair,1.0,Low,5,102476.0,True,High,2026.87,0,0.0
WA,2019,1807.0,1,601.0,Masonry,6,931691.0,500,Rural,23.0,False,True,12.4,29.8,7.0,941684.0,0.965,35.2,58.4,0.5,49.0,17.3,Good,0.0,Low,7,0.0,False,High,3409.31,2,5077.89
TX,2006,2009.0,1,828.0,Frame,9,366804.0,1000,Urban,35.0,False,True,21.2,19.5,3.0,360028.0,0.16,84.3,87.6,13.2,58.0,34.6,Good,7.0,Low,20,6776.0,False,Very High,5902.89,0,0.0
NY,1955,2026.0,1,565.0,Frame,2,482956.0,1000,Rural,3.0,False,False,0.0,16.3,31.0,511573.0,1.424,33.3,33.7,2.3,71.0,33.9,Good,1.0,High,71,0.0,False,Moderate,1464.87,0,0.0
NY,2004,2480.0,0,754.0,Masonry,10,567208.0,5000,Urban,22.0,True,False,14.3,4.7,20.0,584214.0,0.351,65.3,88.4,0.6,41.0,4.5,Good,2.0,High,22,0.0,False,Moderate,1586.61,0,0.0
CA,1998,1906.0,0,700.0,Frame,6,233366.0,2000,Urban,39.0,False,False,29.6,56.1,28.0,231532.0,0.257,52.1,30.1,5.3,60.0,34.7,Good,1.0,Low,28,1834.0,True,Very High,6893.14,3,13714.89
WA,2019,3081.0,0,615.0,Frame,8,501903.0,1000,Rural,40.0,False,False,24.6,35.6,69.0,427937.0,0.238,28.9,25.6,6.2,75.0,24.3,Good,0.0,Low,7,73966.0,False,Very High,4149.5,1,5302.86
NY,1985,3077.0,2,636.0,Masonry,5,451335.0,2000,Suburban,25.0,True,True,14.2,7.1,11.0,501209.0,0.582,63.8,28.8,4.1,99.0,16.9,Poor,0.0,Low,41,0.0,False,High,2117.27,3,6963.69
GA,1984,2330.0,0,654.0,Masonry,3,342722.0,2000,Rural,26.0,False,False,18.8,7.2,48.0,358695.0,0.254,52.5,65.7,0.0,78.0,32.3,Good,0.0,Low,42,0.0,False,Moderate,1121.24,0,0.0
FL,1996,2010.0,0,713.0,Frame,7,534755.0,1000,Urban,24.0,False,True,13.9,16.9,16.0,520604.0,0.244,8.5,49.8,47.4,49.0,33.7,Good,0.0,High,30,14151.0,False,Very High,6346.57,2,2525.55
WA,1961,1907.0,2,630.0,Frame,7,312962.0,2000,Rural,14.0,False,True,6.3,31.4,45.0,310043.0,0.3,64.3,34.1,2.4,65.0,31.0,Good,0.0,Low,65,2919.0,False,Moderate,1461.29,0,0.0
GA,2005,2374.0,0,689.0,Frame,9,237771.0,500,Rural,37.0,False,True,25.0,7.8,120.0,232230.0,0.826,6.3,22.5,22.8,90.0,31.4,Poor,1.0,Moderate,21,5541.0,False,High,3225.44,1,3947.61
CO,1986,2470.0,0,705.0,Masonry,10,163231.0,1000,Rural,11.0,True,False,8.2,45.9,64.0,147516.0,1.163,49.9,38.3,1.4,67.0,26.9,Fair,3.0,Moderate,40,15715.0,False,Low,780.05,0,0.0
TX,1963,2089.0,0,617.0,Fire Resistive,5,220373.0,2000,Rural,9.0,False,False,5.3,10.9,25.0,233174.0,0.065,12.2,60.3,6.5,56.0,15.5,Fair,8.0,Low,63,0.0,False,Moderate,1105.68,0,0.0
LA,2010,1984.0,0,684.0,Frame,2,276812.0,2000,Urban,20.0,True,True,11.9,13.8,56.0,308689.0,0.024,20.2,12.8,16.2,50.0,29.9,Fair,1.0,Low,16,0.0,False,Moderate,1183.58,0,0.0
CO,1969,2394.0,0,730.0,Frame,9,483531.0,2000,Suburban,8.0,True,True,2.4,50.1,61.0,429935.0,0.121,44.9,51.2,0.8,72.0,24.2,Poor,8.0,Low,57,53596.0,False,High,2194.61,0,0.0
GA,2013,2238.0,0,611.0,Masonry,2,552766.0,1000,Urban,16.0,False,False,10.3,0.5,120.0,486750.0,0.953,10.8,84.7,8.2,54.0,27.6,Good,2.0,Low,13,66016.0,False,Moderate,1106.27,1,975.4
NY,1970,1885.0,0,753.0,Frame,9,363477.0,1000,Suburban,38.0,True,True,22.1,0.5,3.0,395274.0,3.535,23.9,51.8,3.6,74.0,25.0,Good,4.0,Moderate,56,0.0,False,Very High,4246.1,1,12098.23
TX,1986,2262.0,1,674.0,Frame,8,626200.0,1000,Urban,22.0,True,False,15.6,14.7,27.0,634046.0,0.225,29.6,65.8,20.7,54.0,9.9,Good,3.0,Moderate,40,0.0,False,Very High,3973.54,2,8579.04
CA,1982,1867.0,0,700.0,Frame,9,549250.0,2000,Suburban,40.0,False,True,26.7,49.1,64.0,609143.0,0.274,22.8,63.2,6.8,96.0,30.1,Good,1.0,Low,44,0.0,True,Very High,6742.05,6,76480.1
LA,2004,1787.0,2,733.0,Masonry,7,317653.0,1000,Rural,7.0,True,False,2.9,0.5,23.0,307290.0,2.116,53.2,41.9,6.6,94.0,11.8,Poor,4.0,Low,22,10363.0,False,Moderate,1214.31,0,0.0
GA,1963,2197.0,0,686.0,Frame,4,308992.0,1000,Urban,8.0,True,True,5.9,11.2,19.0,310687.0,0.124,41.2,68.3,6.2,62.0,6.6,Fair,3.0,Low,63,0.0,False,Moderate,1029.04,1,1901.2
CA,1968,1884.0,2,700.0,Masonry,5,827493.0,1000,Urban,2.0,True,True,0.4,55.1,4.0,809005.0,0.265,70.0,51.2,5.1,74.0,27.7,Good,0.0,Low,58,18488.0,True,High,2898.81,0,0.0
MA,1964,1797.0,0,700.0,Masonry,8,376146.0,2000,Suburban,29.0,False,True,14.1,9.5,7.0,400212.0,0.206,46.5,78.2,14.1,93.0,4.1,Good,0.0,Moderate,62,0.0,True,Moderate,1440.34,0,0.0
GA,1967,2775.0,2,765.0,Frame,1,1041275.0,2000,Suburban,38.0,False,False,26.4,0.5,14.0,1105406.0,1.021,55.0,26.5,6.9,50.0,8.0,Good,3.0,Low,59,0.0,False,Very High,8628.74,5,45410.47
CA,1983,1984.0,1,700.0,Frame,1,268745.0,2000,Rural,29.0,True,True,17.0,51.7,5.0,239043.0,0.194,9.5,38.6,3.6,95.0,0.3,Fair,3.0,Low,43,29702.0,True,High,2547.91,1,3474.13
CA,1993,3214.0,0,700.0,Frame,8,424000.0,1000,Suburban,17.0,True,False,6.8,57.5,21.0,447990.0,0.612,10.5,58.0,5.9,43.0,19.3,Poor,1.0,Low,33,0.0,True,Very High,3682.53,1,3155.13
LA,2013,2545.0,3,664.0,Fire Resistive,8,239460.0,1000,Suburban,17.0,False,True,6.4,10.3,118.0,248113.0,0.219,22.7,54.2,16.6,70.0,11.6,Fair,2.0,Low,13,0.0,False,Moderate,1121.66,0,0.0
OK,1981,1749.0,1,775.0,Fire Resistive,4,193718.0,2000,Urban,13.0,True,True,10.3,0.5,51.0,176468.0,0.101,9.7,37.8,1.5,90.0,32.6,Poor,4.0,Low,45,17250.0,False,Low,847.51,0,0.0
CA,1980,2838.0,3,700.0,Masonry,7,348417.0,1000,Urban,4.0,True,True,3.1,50.3,41.0,306028.0,0.276,59.7,83.6,3.3,43.0,31.9,Good,0.0,Moderate,46,42389.0,True,High,2014.95,0,0.0
WA,1961,1806.0,1,598.0,Frame,10,654625.0,2000,Urban,7.0,False,True,0.7,50.0,13.0,567069.0,0.956,5.4,73.4,1.6,68.0,24.5,Poor,2.0,Low,65,87556.0,False,High,2164.19,1,4039.15
CO,1957,3285.0,2,715.0,Fire Resistive,6,354617.0,1000,Rural,18.0,True,False,8.9,53.0,48.0,362966.0,0.366,58.8,60.5,4.0,52.0,8.7,Good,6.0,Low,69,0.0,False,High,2339.41,2,6368.57
WA,2006,2324.0,0,693.0,Frame,6,614985.0,500,Urban,35.0,True,False,19.8,52.1,101.0,571855.0,0.381,24.5,24.1,2.7,98.0,26.5,Fair,0.0,Moderate,20,43130.0,False,Very High,5494.76,1,4589.18
WA,1996,2498.0,0,670.0,Frame,9,317956.0,2000,Suburban,1.0,False,False,0.0,22.5,14.0,353022.0,0.494,57.5,19.7,11.6,49.0,17.5,Good,0.0,Moderate,30,0.0,False,Moderate,1246.11,0,0.0
MA,1989,2217.0,0,700.0,Fire Resistive,8,868382.0,1000,Suburban,27.0,False,True,18.9,6.0,4.0,919734.0,0.261,69.5,12.0,0.0,80.0,7.7,Good,0.0,Moderate,37,0.0,True,High,2827.91,0,0.0
CO,1982,2346.0,1,610.0,Masonry,3,325786.0,1000,Urban,12.0,False,False,7.7,36.4,33.0,370363.0,0.048,21.6,56.1,5.4,48.0,23.7,Fair,2.0,High,44,0.0,False,Moderate,1305.77,0,0.0
TX,1988,2074.0,0,683.0,Frame,2,916441.0,1000,Urban,14.0,False,True,8.2,4.0,18.0,957461.0,0.17,61.5,31.8,8.6,93.0,19.4,Fair,6.0,Moderate,38,0.0,False,High,2026.48,1,1355.5
NY,2012,1691.0,0,701.0,Frame,1,483398.0,1000,Urban,28.0,False,False,16.4,0.5,54.0,528722.0,0.788,22.2,57.1,2.8,62.0,34.2,Poor,1.0,Low,14,0.0,False,Moderate,1987.78,1,2701.88
CA,1964,2387.0,0,700.0,Masonry,7,296312.0,5000,Suburban,21.0,False,True,11.6,46.7,23.0,325513.0,1.192,25.0,79.0,3.4,90.0,18.0,Fair,0.0,Low,62,0.0,True,Moderate,1861.99,0,0.0
OK,1986,2764.0,2,768.0,Frame,10,320696.0,5000,Suburban,38.0,True,False,21.9,18.3,12.0,321544.0,1.392,84.9,51.7,3.1,66.0,21.6,Fair,4.0,High,40,0.0,False,Very High,5909.14,1,1537.74
CA,1967,1545.0,1,700.0,Frame,10,561468.0,500,Urban,19.0,False,True,14.3,43.8,30.0,485609.0,0.502,80.2,59.0,4.1,49.0,2.7,Fair,0.0,Low,59,75859.0,True,Very High,3663.41,0,0.0
CO,1957,3047.0,0,705.0,Frame,3,282851.0,1000,Urban,15.0,False,True,10.3,46.1,35.0,260484.0,0.199,39.6,31.7,25.0,47.0,20.9,Fair,4.0,Low,69,22367.0,False,High,2374.02,1,2501.64
CA,2001,2531.0,0,700.0,Masonry,3,534580.0,1000,Urban,1.0,True,True,0.0,46.1,120.0,576672.0,0.028,29.0,22.1,7.8,86.0,27.2,Fair,0.0,Moderate,25,0.0,True,Moderate,1055.72,0,0.0
FL,2002,1960.0,3,688.0,Fire Resistive,9,340215.0,1000,Rural,17.0,True,False,11.3,9.4,1.0,331368.0,0.123,79.1,76.0,39.0,47.0,16.8,Good,2.0,Moderate,24,8847.0,False,Very High,3888.04,0,0.0
TX,2013,1950.0,0,581.0,Frame,8,288989.0,2000,Rural,16.0,True,True,6.0,9.8,52.0,299515.0,1.654,36.8,31.2,10.0,45.0,3.2,Good,7.0,Low,13,0.0,False,Moderate,1203.17,0,0.0
OK,1951,3225.0,0,676.0,Masonry,3,321576.0,500,Urban,4.0,True,False,1.1,31.4,107.0,305767.0,0.748,55.4,14.9,7.7,60.0,11.6,Good,9.0,Moderate,75,15809.0,False,Moderate,1227.97,0,0.0
MA,1963,2716.0,2,700.0,Frame,5,232583.0,2000,Suburban,26.0,False,True,15.9,0.5,38.0,245158.0,0.911,50.7,11.6,5.5,50.0,4.4,Poor,3.0,High,63,0.0,True,High,2166.79,0,0.0
